Municipio;2024/Jan;2024/Fev;2024/Mar;2024/Abr;2024/Mai;2024/Jun;2024/Jul;2024/Ago;2024/Set;2024/Out
320460 SANTA TERESA;12;12;12;12;12;12;12;12;12;12
320470 SAO GABRIEL DA PALHA;1;1;1;1;1;1;1;1;1;1
320480 SAO JOSE DO CALCADO;21;21;21;21;21;21;21;21;21;21
320490 SAO MATEUS;81;81;91;91;91;91;91;91;91;91
320500 SERRA;316;316;316;331;331;331;331;331;331;331
320506 VENDA NOVA DO IMIGRANTE;21;21;21;21;21;21;21;21;21;21
320520 VILA VELHA;333;333;333;333;333;333;333;333;333;333
320530 VITORIA;454;454;454;454;454;460;460;460;460;460
330010 ANGRA DOS REIS;96;96;96;96;96;96;96;96;96;96
330020 ARARUAMA;42;42;42;50;50;50;50;50;58;58
330023 ARMACAO DOS BUZIOS;23;23;23;23;23;23;23;23;23;23
330025 ARRAIAL DO CABO;9;9;9;9;9;9;10;10;10;10
330030 BARRA DO PIRAI;16;16;16;16;16;16;16;16;16;16
330040 BARRA MANSA;117;117;117;117;117;117;117;117;117;117
330045 BELFORD ROXO;15;15;15;13;13;13;13;13;13;13
330050 BOM JARDIM;2;2;2;2;2;2;2;2;2;2
330060 BOM JESUS DO ITABAPOANA;89;89;89;89;89;89;89;89;89;89
330070 CABO FRIO;102;102;102;102;102;102;102;102;81;81
330080 CACHOEIRAS DE MACACU;1;1;1;1;1;1;1;1;1;1
330090 CAMBUCI;6;6;6;6;6;6;6;6;6;6
330100 CAMPOS DOS GOYTACAZES;492;488;488;488;479;479;479;479;479;484
330110 CANTAGALO;25;25;25;25;25;25;25;25;25;25
330120 CARMO;1;1;1;1;1;1;1;1;1;1
330130 CASIMIRO DE ABREU;2;2;2;2;2;2;2;2;2;2
330150 CORDEIRO;10;10;10;10;10;10;10;-;-;-
330170 DUQUE DE CAXIAS;352;352;363;422;405;391;396;396;414;414
330185 GUAPIMIRIM;11;11;11;11;11;11;11;11;11;11
330190 ITABORAI;77;77;77;82;77;77;77;75;75;75
330200 ITAGUAI;35;35;35;35;35;35;35;35;40;40
330210 ITAOCARA;9;9;9;9;9;9;9;9;9;9
330220 ITAPERUNA;111;111;111;111;111;111;111;111;111;111
330240 MACAE;230;230;230;230;230;230;230;232;232;232
330250 MAGE;7;7;7;17;17;17;17;17;17;17
330270 MARICA;39;39;39;39;39;39;39;39;39;39
330280 MENDES;11;11;11;11;11;11;11;11;11;11
330285 MESQUITA;25;25;25;25;25;25;25;25;25;25
330290 MIGUEL PEREIRA;13;13;13;13;13;13;13;13;13;13
330300 MIRACEMA;14;14;14;14;14;14;14;14;14;14
330310 NATIVIDADE;4;4;4;4;4;4;4;3;3;3
330320 NILOPOLIS;90;90;90;90;90;90;90;106;113;113
330330 NITEROI;854;854;857;771;794;812;816;816;692;692
330340 NOVA FRIBURGO;80;80;80;80;90;90;101;101;101;101
330350 NOVA IGUACU;517;517;433;433;483;503;503;512;482;482
330360 PARACAMBI;2;2;2;2;2;2;2;2;2;2
330370 PARAIBA DO SUL;12;12;12;12;12;12;12;12;12;12
330380 PARATY;1;1;1;1;1;1;1;1;1;1
330390 PETROPOLIS;246;246;246;246;246;246;246;246;243;243
330395 PINHEIRAL;3;3;3;3;3;3;3;3;3;3
330400 PIRAI;10;10;10;10;10;10;10;10;10;10
330411 PORTO REAL;7;7;7;7;7;7;7;11;11;11
330412 QUATIS;1;1;1;1;1;1;1;1;1;1
330415 QUISSAMA;13;13;13;13;13;13;13;13;13;13
330420 RESENDE;144;144;144;144;144;144;133;133;133;133
330430 RIO BONITO;15;15;15;15;15;15;15;15;15;15
330440 RIO CLARO;1;1;1;1;1;1;1;1;1;1
330452 RIO DAS OSTRAS;17;17;17;17;17;17;17;17;17;17
330455 RIO DE JANEIRO;5360;5454;5471;5351;5412;5422;5458;5451;5449;5445
330470 SANTO ANTONIO DE PADUA;10;10;10;10;10;10;10;10;10;10
330480 SAO FIDELIS;23;23;23;23;23;23;23;23;23;23
330490 SAO GONCALO;259;259;245;299;307;307;307;307;307;307
330510 SAO JOAO DE MERITI;135;135;135;135;125;125;125;125;125;125
330515 SAO JOSE DO VALE DO RIO PRETO;1;1;1;1;1;1;1;1;1;1
330520 SAO PEDRO DA ALDEIA;43;43;43;43;43;43;43;43;43;43
330530 SAO SEBASTIAO DO ALTO;4;4;4;4;4;4;4;4;4;4
330550 SAQUAREMA;68;68;68;68;68;68;72;72;72;72
330580 TERESOPOLIS;56;56;59;59;59;59;59;59;59;59
330590 TRAJANO DE MORAES;3;3;3;3;3;3;3;3;3;3
330600 TRES RIOS;26;26;26;26;26;26;26;26;26;26
330610 VALENCA;43;43;43;43;43;43;43;43;43;43
330615 VARRE-SAI;2;2;2;2;2;2;2;2;2;2
330620 VASSOURAS;95;95;95;95;95;95;95;91;91;91
330630 VOLTA REDONDA;341;341;311;314;324;324;324;324;324;329
350010 ADAMANTINA;11;11;11;11;11;11;11;11;11;11
350160 AMERICANA;92;92;92;92;92;92;92;92;92;92
350170 AMERICO BRASILIENSE;10;10;10;10;10;10;10;10;10;10
350190 AMPARO;12;12;12;12;12;12;12;12;12;12
350210 ANDRADINA;21;21;16;16;16;16;16;16;16;16
350250 APARECIDA;9;9;9;9;9;9;9;9;9;9
350280 ARACATUBA;107;107;107;107;107;107;127;127;127;127
350320 ARARAQUARA;90;90;90;90;90;90;90;90;90;90
350330 ARARAS;42;42;42;42;42;42;42;42;42;42
350380 ARTUR NOGUEIRA;4;4;4;4;4;4;4;4;4;4
350390 ARUJA;-;20;20;20;20;20;20;20;20;-
350400 ASSIS;60;60;60;60;60;60;60;60;60;60
350410 ATIBAIA;27;27;27;27;28;28;28;28;28;28
350450 AVARE;27;27;27;27;27;27;27;27;27;27
350520 BARIRI;7;7;7;7;7;7;7;7;7;7
350530 BARRA BONITA;7;7;7;7;7;7;7;7;7;7
350550 BARRETOS;133;133;133;133;133;133;133;133;133;133
350570 BARUERI;98;98;98;98;100;100;100;100;100;122
350590 BATATAIS;8;8;8;8;8;8;8;8;8;8
350600 BAURU;224;224;224;224;230;230;230;250;250;250
350610 BEBEDOURO;21;11;21;21;21;21;21;21;21;21
350650 BIRIGUI;16;16;16;16;17;17;17;17;17;17
350700 BOITUVA;-;-;-;-;-;-;5;5;5;5
350710 BOM JESUS DOS PERDOES;2;2;2;2;2;2;2;2;2;2
350750 BOTUCATU;115;115;115;115;115;115;115;115;115;115
350760 BRAGANCA PAULISTA;94;94;94;94;94;94;94;94;109;109
350790 BROTAS;1;1;1;1;1;1;1;1;1;1
350810 BURITAMA;2;2;2;2;2;4;4;4;4;4
350850 CACAPAVA;17;17;15;17;17;17;17;17;17;17
350900 CAIEIRAS;26;26;26;26;26;26;26;29;29;29
350920 CAJAMAR;12;12;12;12;12;12;12;12;12;12
350950 CAMPINAS;856;866;853;853;856;858;859;859;861;861
350960 CAMPO LIMPO PAULISTA;12;12;12;12;12;12;12;12;12;12
351020 CAPAO BONITO;18;18;18;18;18;18;18;18;18;18
351040 CAPIVARI;17;17;17;17;17;17;17;17;17;17
351050 CARAGUATATUBA;72;72;72;72;72;72;72;72;72;72
351060 CARAPICUIBA;62;62;62;62;62;70;70;69;69;69
351110 CATANDUVA;75;75;75;75;75;73;73;73;73;73
351130 CEDRAL;60;60;60;60;60;60;60;60;60;60
351140 CERQUEIRA CESAR;-;-;-;-;-;-;2;2;2;2
351150 CERQUILHO;2;2;2;2;2;2;2;2;2;2
351200 COLINA;10;10;10;10;10;10;10;10;10;10
351280 COSMOPOLIS;20;20;20;20;20;20;20;20;20;20
351300 COTIA;119;119;120;120;120;120;120;120;120;120
351340 CRUZEIRO;20;20;20;20;20;20;20;20;20;20
351350 CUBATAO;32;32;32;32;32;32;29;29;29;29
351380 DIADEMA;138;138;138;138;138;138;138;138;135;135
351430 DOURADO;3;3;3;2;2;2;2;2;2;2
351440 DRACENA;20;20;20;20;20;20;20;20;20;20
351500 EMBU DAS ARTES;10;10;10;10;10;10;10;10;10;10
351518 ESPIRITO SANTO DO PINHAL;10;10;10;10;10;10;10;10;10;10
351550 FERNANDOPOLIS;10;10;10;10;10;10;10;10;10;10
351570 FERRAZ DE VASCONCELOS;77;77;77;77;77;77;77;77;77;77
351620 FRANCA;109;109;109;109;92;92;92;92;92;97
351630 FRANCISCO MORATO;67;67;67;67;67;67;67;67;67;67
351640 FRANCO DA ROCHA;58;58;58;58;58;58;55;55;55;55
351670 GARCA;11;11;11;11;11;11;11;11;11;11
351740 GUAIRA;10;10;10;10;10;10;10;10;10;10
351840 GUARATINGUETA;87;87;87;87;87;87;87;87;87;87
351870 GUARUJA;109;109;109;109;110;110;110;110;116;116
351880 GUARULHOS;368;368;368;368;347;347;347;366;366;366
351907 HORTOLANDIA;23;23;23;23;23;23;23;23;23;23
351960 IBITINGA;10;10;10;15;15;15;10;10;10;10
352010 IGARAPAVA;1;1;1;1;1;1;1;1;1;1
352040 ILHABELA;8;8;8;8;8;8;8;8;8;8
352044 ILHA SOLTEIRA;13;13;13;13;13;13;13;13;13;11
352050 INDAIATUBA;77;77;77;77;77;77;77;77;77;77
352180 ITAI;2;2;2;2;2;2;2;2;2;2
352210 ITANHAEM;37;37;37;37;37;37;37;37;37;37
352220 ITAPECERICA DA SERRA;60;60;60;60;60;60;60;60;60;60
352230 ITAPETININGA;30;29;29;29;29;29;29;29;29;29
352240 ITAPEVA;35;35;35;35;35;35;35;35;35;35
352250 ITAPEVI;105;95;95;95;95;95;95;95;95;95
352260 ITAPIRA;25;25;25;25;25;25;25;25;25;25
352270 ITAPOLIS;21;21;21;21;21;21;21;21;21;21
352280 ITAPORANGA;1;1;1;1;1;1;1;1;1;1
352310 ITAQUAQUECETUBA;31;31;31;31;30;30;30;30;30;30
352320 ITARARE;2;2;2;2;2;2;2;2;2;2
352340 ITATIBA;28;28;28;28;28;28;28;28;28;28
352360 ITIRAPINA;3;3;3;3;3;3;3;1;1;1
352390 ITU;92;92;92;92;92;92;92;92;92;92
352400 ITUPEVA;2;2;2;2;2;2;2;2;2;2
352410 ITUVERAVA;12;12;12;12;12;12;12;12;12;12
352430 JABOTICABAL;11;11;11;11;11;11;11;11;11;11
352440 JACAREI;99;99;99;99;99;99;99;99;99;99
352470 JAGUARIUNA;18;18;18;18;18;18;18;18;18;18
352480 JALES;27;27;27;27;27;27;27;27;27;27
352520 JARINU;1;1;1;1;1;1;1;1;1;1
352530 JAU;109;109;109;109;109;109;109;109;109;109
352590 JUNDIAI;233;275;275;279;281;281;281;281;281;281
352640 LARANJAL PAULISTA;2;2;2;2;2;2;2;2;2;2
352670 LEME;10;10;10;10;10;10;10;10;10;10
352680 LENCOIS PAULISTA;10;10;10;10;10;10;10;10;10;10
352690 LIMEIRA;115;115;115;115;119;121;121;121;121;121
352710 LINS;30;30;30;30;30;30;28;28;28;28
352720 LORENA;33;33;33;33;33;33;33;33;33;33
352730 LOUVEIRA;8;8;8;8;8;8;12;12;12;12
352850 MAIRIPORA;2;2;2;2;2;2;2;2;2;2
352900 MARILIA;168;166;166;166;166;172;172;172;172;172
352930 MATAO;43;43;43;43;43;43;43;43;43;43
352940 MAUA;102;102;102;102;102;102;103;103;103;103
353010 MIRANDOPOLIS;12;12;12;12;12;12;12;12;12;12
353050 MOCOCA;20;20;20;20;20;20;20;20;20;20
353060 MOGI DAS CRUZES;234;212;212;211;211;211;211;201;201;201
353070 MOGI GUACU;54;54;54;54;54;54;54;54;54;54
353080 MOGI MIRIM;37;37;37;37;37;35;35;35;35;35
353130 MONTE ALTO;28;28;28;28;28;28;28;28;28;28
353190 MORRO AGUDO;14;14;14;14;14;14;14;14;14;14
353200 MORUNGABA;4;4;4;4;4;4;4;4;4;4
353340 NOVA ODESSA;-;-;-;-;-;5;5;5;5;5
353350 NOVO HORIZONTE;10;10;10;10;10;10;10;10;10;10
353390 OLIMPIA;7;7;7;7;7;7;7;7;7;7
353440 OSASCO;220;220;220;220;220;220;216;216;216;216
353470 OURINHOS;55;55;55;55;55;55;55;55;55;55
353550 PARAGUACU PAULISTA;17;17;17;17;17;17;17;17;17;17
353580 PARANAPANEMA;6;6;6;6;6;6;6;6;6;6
353620 PARIQUERA-ACU;37;37;37;37;37;37;37;37;37;37
353650 PAULINIA;31;31;31;31;31;31;31;31;31;31
353670 PEDERNEIRAS;11;11;11;11;11;11;11;11;11;11
353710 PEDREIRA;10;10;10;10;10;10;10;10;10;10
353730 PENAPOLIS;12;12;12;12;12;12;12;12;12;12
353740 PEREIRA BARRETO;4;4;4;4;4;4;4;4;4;4
353760 PERUIBE;3;3;3;3;3;3;3;3;3;3
353800 PINDAMONHANGABA;64;64;64;64;64;64;64;64;64;64
353870 PIRACICABA;168;168;168;168;168;168;178;178;178;182
353930 PIRASSUNUNGA;10;10;10;10;10;10;10;10;10;10
354020 PONTAL;15;15;15;15;15;15;15;15;15;15
354060 PORTO FELIZ;10;10;10;10;10;11;11;11;11;11
354070 PORTO FERREIRA;6;6;6;6;6;6;6;6;6;6
354100 PRAIA GRANDE;107;107;107;107;107;107;107;107;107;107
354140 PRESIDENTE PRUDENTE;203;203;210;210;210;210;210;210;210;210
354150 PRESIDENTE VENCESLAU;10;10;10;10;10;10;10;10;10;10
354160 PROMISSAO;10;10;10;10;10;10;10;10;10;10
354220 RANCHARIA;12;12;12;12;12;12;12;12;12;12
354240 REGENTE FEIJO;2;2;2;2;2;2;2;2;2;2
354260 REGISTRO;40;40;40;40;40;40;40;40;40;40
354300 RIBEIRAO BRANCO;2;2;2;2;2;2;2;2;2;2
354330 RIBEIRAO PIRES;12;12;12;12;12;12;12;12;12;12
354340 RIBEIRAO PRETO;446;438;438;438;438;438;438;454;454;455
354390 RIO CLARO;65;65;65;65;65;65;65;65;65;65
354425 ROSANA;2;2;2;2;2;2;2;2;2;2
354500 SALESOPOLIS;2;2;2;2;2;2;2;2;2;2
354520 SALTO;10;10;10;10;10;10;10;10;10;10
354580 SANTA BARBARA D'OESTE;27;27;27;27;27;27;27;27;27;27
354640 SANTA CRUZ DO RIO PARDO;27;27;27;27;27;27;27;27;27;27
354660 SANTA FE DO SUL;10;10;10;10;10;10;10;10;10;10
354680 SANTA ISABEL;8;8;8;8;8;8;8;8;8;8
354730 SANTANA DE PARNAIBA;6;6;6;6;6;6;6;6;6;6
354780 SANTO ANDRE;489;489;489;489;489;431;431;428;428;428
354850 SANTOS;378;407;378;378;378;378;378;378;378;378
354870 SAO BERNARDO DO CAMPO;405;405;399;397;397;397;397;397;397;397
354880 SAO CAETANO DO SUL;226;226;226;226;226;227;227;227;227;227
354890 SAO CARLOS;95;105;105;105;105;105;105;105;109;109
354910 SAO JOAO DA BOA VISTA;28;28;28;28;28;28;28;30;30;30
354940 SAO JOAQUIM DA BARRA;10;10;10;10;10;10;10;10;10;10
354970 SAO JOSE DO RIO PARDO;9;9;9;9;9;9;9;9;9;9
354980 SAO JOSE DO RIO PRETO;474;474;474;469;469;469;469;469;469;469
354990 SAO JOSE DOS CAMPOS;382;363;363;363;363;363;363;363;363;363
355010 SAO MANUEL;12;12;12;12;12;12;12;12;12;12
355030 SAO PAULO;7677;7681;7498;7522;7698;7714;7768;7797;7779;7763
355040 SAO PEDRO;10;10;10;10;12;12;12;12;12;12
355060 SAO ROQUE;35;35;35;35;30;30;30;30;30;30
355070 SAO SEBASTIAO;12;12;12;12;12;12;12;12;12;12
355100 SAO VICENTE;45;45;45;45;45;45;45;45;45;45
355150 SERRANA;14;14;14;14;14;14;14;14;14;14
355170 SERTAOZINHO;34;34;34;34;34;34;34;34;34;34
355210 SOCORRO;7;7;7;7;7;7;7;7;7;7
355220 SOROCABA;489;489;489;482;482;482;482;493;473;473
355240 SUMARE;49;49;49;49;49;49;49;49;49;49
355250 SUZANO;95;95;98;98;98;99;99;99;102;102
355270 TABATINGA;1;1;1;1;1;1;-;-;-;-
355280 TABOAO DA SERRA;73;73;73;73;73;73;73;73;73;73
355300 TAGUAI;1;1;1;1;1;1;1;1;1;1
355360 TAPIRATIBA;9;9;9;9;9;9;9;9;9;9
355370 TAQUARITINGA;22;22;22;22;22;22;22;22;22;22
355380 TAQUARITUBA;3;3;3;3;3;3;3;3;3;3
355400 TATUI;24;24;24;24;24;24;24;24;24;24
355410 TAUBATE;79;79;79;79;79;79;79;79;79;79
355450 TIETE;1;1;1;1;1;1;1;1;1;1
355500 TUPA;32;32;32;32;32;32;32;32;32;32
355540 UBATUBA;9;9;16;16;16;16;16;16;16;16
355620 VALINHOS;81;81;81;81;81;81;81;81;81;81
355650 VARZEA PAULISTA;1;1;1;1;1;1;1;1;1;1
355670 VINHEDO;18;18;18;18;18;18;18;18;18;18
355700 VOTORANTIM;20;20;20;20;20;20;28;28;28;28
355710 VOTUPORANGA;38;38;38;38;38;38;38;38;38;38
410090 AMAPORA;1;1;1;1;1;1;1;1;1;1
410100 AMPERE;1;1;1;1;1;1;1;1;1;1
410120 ANTONINA;1;1;1;1;1;1;1;1;1;1
410140 APUCARANA;49;49;49;49;49;49;49;49;49;49
410150 ARAPONGAS;79;79;79;79;79;79;84;84;84;156
410160 ARAPOTI;1;1;1;1;1;1;1;1;1;1
410170 ARARUNA;3;3;3;3;3;3;3;3;3;3
410180 ARAUCARIA;21;21;21;21;21;21;21;21;21;21
410200 ASSIS CHATEAUBRIAND;12;12;12;12;12;12;12;12;12;12
410210 ASTORGA;3;3;3;3;3;3;3;3;3;3
410240 BANDEIRANTES;12;12;12;12;12;12;12;12;12;12
410305 BOA VISTA DA APARECIDA;1;1;1;1;1;1;1;1;1;1
410330 BORRAZOPOLIS;1;1;1;1;1;1;1;1;1;1
410345 CAFELANDIA;2;2;2;2;2;2;2;2;2;2
410360 CAMBARA;1;1;1;1;1;1;1;1;1;1
410370 CAMBE;20;20;20;20;20;20;20;20;20;20
410390 CAMPINA DA LAGOA;2;2;2;2;2;2;2;2;2;2
410400 CAMPINA GRANDE DO SUL;127;127;127;127;127;127;127;127;127;127
410420 CAMPO LARGO;538;538;538;538;538;538;538;538;544;544
410430 CAMPO MOURAO;67;67;67;67;67;67;67;67;67;67
410450 CAPANEMA;1;1;1;1;1;1;1;1;1;1
410460 CAPITAO LEONIDAS MARQUES;1;1;1;1;1;1;1;1;1;1
410480 CASCAVEL;207;207;212;212;212;182;182;182;182;182
410490 CASTRO;10;10;10;20;20;20;20;20;20;20
410540 CHOPINZINHO;10;10;10;10;10;10;10;10;10;10
410550 CIANORTE;20;20;20;20;20;20;20;20;20;20
410560 CIDADE GAUCHA;1;1;1;1;1;1;1;1;1;1
410570 CLEVELANDIA;2;2;-;-;-;-;-;-;-;-
410590 COLORADO;20;20;20;20;20;20;20;20;20;20
410630 CORBELIA;1;1;1;1;1;1;1;1;1;1
410640 CORNELIO PROCOPIO;59;61;61;61;61;61;62;62;62;62
410650 CORONEL VIVIDA;2;2;2;2;2;2;2;2;2;2
410680 CRUZ MACHADO;2;2;2;2;2;2;2;2;2;2
410690 CURITIBA;1039;1049;1049;1079;1053;1053;1055;1055;1069;1069
410720 DOIS VIZINHOS;1;1;1;1;1;1;1;1;1;1
410765 FAZENDA RIO GRANDE;2;2;2;5;5;5;5;5;5;5
410790 FLORESTA;1;1;1;1;1;1;1;1;1;1
410800 FLORESTOPOLIS;5;5;5;5;5;5;5;5;5;5
410830 FOZ DO IGUACU;110;110;110;110;110;116;116;116;116;116
410840 FRANCISCO BELTRAO;60;60;64;64;64;64;64;64;64;64
410860 GOIOERE;14;14;14;14;14;14;14;11;11;11
410940 GUARAPUAVA;85;87;87;87;84;94;94;94;94;94
410975 IBEMA;1;1;1;1;1;1;1;1;1;1
411050 IPIRANGA;2;2;2;2;2;2;1;-;-;-
411070 IRATI;22;22;22;22;22;22;22;22;22;22
411080 IRETAMA;1;1;1;1;1;1;1;1;1;1
411125 ITAPERUCU;3;3;3;3;3;3;3;3;3;3
411140 IVAI;1;1;1;1;1;1;1;1;1;1
411150 IVAIPORA;54;54;54;54;56;56;56;56;53;53
411180 JACAREZINHO;11;11;11;11;11;11;11;11;11;11
411190 JAGUAPITA;1;1;1;1;1;1;1;1;1;1
411210 JANDAIA DO SUL;2;2;2;2;2;2;2;2;2;2
411320 LAPA;2;2;2;2;2;2;2;2;2;2
411330 LARANJEIRAS DO SUL;12;12;12;12;12;12;12;12;12;12
411350 LOANDA;4;4;4;4;4;4;4;4;4;4
411370 LONDRINA;408;413;413;413;346;357;357;357;357;367
411375 LUNARDELLI;1;1;1;1;1;1;1;1;1;1
411430 MANDIRITUBA;4;4;4;4;4;4;4;4;4;4
411440 MANGUEIRINHA;2;2;2;2;2;2;2;2;2;2
411450 MANOEL RIBAS;1;1;1;1;1;1;1;1;1;1
411460 MARECHAL CANDIDO RONDON;6;6;6;6;6;6;6;6;9;9
411520 MARINGA;274;274;274;274;264;264;261;271;271;271
411580 MEDIANEIRA;12;12;12;12;12;12;12;12;12;14
411605 MISSAL;-;2;2;-;-;-;-;-;-;-
411690 NOVA ESPERANCA;5;5;5;5;5;5;5;5;5;5
411695 NOVA ESPERANCA DO SUDOESTE;1;1;1;1;1;1;1;1;1;1
411710 NOVA LONDRINA;1;1;1;1;1;1;1;1;1;1
411720 NOVA OLIMPIA;1;1;1;1;1;1;1;1;1;1
411727 NOVA TEBAS;1;1;1;1;1;1;1;1;1;1
411750 PAICANDU;3;3;3;3;3;3;3;3;3;3
411760 PALMAS;10;10;10;10;10;10;10;10;10;10
411770 PALMEIRA;6;6;6;6;6;6;6;6;6;6
411790 PALOTINA;12;12;12;12;12;12;12;12;12;12
411820 PARANAGUA;46;46;46;46;41;41;41;41;41;41
411830 PARANAPOEMA;1;1;1;1;1;1;1;1;1;1
411840 PARANAVAI;37;37;37;37;37;37;37;37;37;37
411850 PATO BRANCO;47;47;47;47;47;47;47;47;47;47
411910 PIEN;2;2;2;2;2;2;2;2;2;2
411915 PINHAIS;1;1;1;1;1;1;1;1;1;1
411930 PINHAO;-;-;-;-;-;9;2;4;4;4
411950 PIRAQUARA;3;3;3;3;3;3;3;3;3;3
411960 PITANGA;1;1;1;1;1;1;1;1;1;1
411980 PLANALTO;1;1;1;1;1;1;1;1;1;1
411990 PONTA GROSSA;166;166;166;164;164;164;164;164;164;164
412035 PRANCHITA;1;1;1;1;1;1;1;1;1;1
412060 PRUDENTOPOLIS;20;20;20;20;20;20;20;20;20;20
412090 QUEDAS DO IGUACU;1;1;1;1;1;1;1;1;1;1
412100 QUERENCIA DO NORTE;1;1;1;1;1;1;1;1;1;1
412120 QUITANDINHA;1;1;1;1;1;1;1;1;1;1
412200 RIO AZUL;1;1;1;1;1;1;1;1;1;1
412240 ROLANDIA;1;1;1;1;1;1;1;1;1;1
412260 RONDON;3;3;3;3;3;3;3;3;3;3
412410 SANTO ANTONIO DA PLATINA;23;23;23;23;23;23;23;23;23;23
412440 SANTO ANTONIO DO SUDOESTE;1;1;1;1;1;1;1;1;1;1
412500 SAO JOAO DO IVAI;4;4;4;4;4;4;4;4;4;4
412550 SAO JOSE DOS PINHAIS;39;39;39;39;39;39;39;39;39;39
412570 SAO MIGUEL DO IGUACU;89;89;89;89;89;89;89;57;57;57
412580 SAO PEDRO DO IVAI;1;1;1;1;1;1;1;1;1;1
412625 SARANDI;52;52;52;52;52;52;52;52;52;52
412670 TAMBOARA;1;1;1;1;1;1;1;1;1;1
412690 TAPIRA;1;1;1;1;1;1;1;1;1;1
412710 TELEMACO BORBA;22;22;32;32;32;32;32;32;32;32
412720 TERRA BOA;4;4;4;4;4;4;4;4;4;4
412730 TERRA RICA;1;1;1;1;1;1;1;1;1;1
412770 TOLEDO;63;63;63;63;63;70;70;63;63;63
412780 TOMAZINA;1;1;1;1;1;1;1;1;1;1
412810 UMUARAMA;105;105;105;105;105;105;105;105;105;105
412820 UNIAO DA VITORIA;38;38;38;38;38;38;38;38;38;38
412850 WENCESLAU BRAZ;1;1;1;1;1;1;1;1;1;1
412860 VERE;1;1;1;1;1;1;1;1;1;1
420070 ALFREDO WAGNER;1;1;-;-;-;-;-;-;-;-
420110 ANITAPOLIS;2;2;2;2;2;2;2;2;2;2
420127 ARABUTA;1;1;1;1;1;1;1;1;1;1
420140 ARARANGUA;38;38;38;38;38;38;38;38;38;38
420150 ARMAZEM;-;-;-;-;10;10;10;10;10;10
420200 BALNEARIO CAMBORIU;65;65;65;65;65;65;65;65;62;62
420230 BIGUACU;20;20;20;20;20;20;20;20;20;20
420240 BLUMENAU;176;136;136;136;136;136;136;136;136;136
420280 BRACO DO NORTE;4;4;4;4;4;4;4;4;4;4
420290 BRUSQUE;93;93;93;93;108;108;108;108;108;108
420300 CACADOR;22;22;22;22;30;30;30;31;31;31
420310 CAIBI;2;2;2;2;2;-;-;-;-;-
420350 CAMPO ERE;1;1;1;1;1;1;1;1;1;1
420360 CAMPOS NOVOS;12;12;12;12;12;12;12;12;12;12
420380 CANOINHAS;11;11;11;11;11;11;11;11;11;11
420410 CAXAMBU DO SUL;1;1;1;1;1;11;11;11;11;11
420420 CHAPECO;82;82;71;71;71;71;71;76;76;80
420430 CONCORDIA;33;32;33;33;33;33;33;37;37;37
420460 CRICIUMA;104;104;106;106;106;106;106;106;106;106
420470 CUNHA PORA;1;1;1;1;1;1;1;1;1;1
420480 CURITIBANOS;39;39;39;39;39;34;34;34;34;34
420490 DESCANSO;1;1;1;1;1;1;1;1;1;1
420500 DIONISIO CERQUEIRA;2;2;2;2;2;2;2;2;2;2
420540 FLORIANOPOLIS;359;369;369;369;369;369;364;370;365;365
420580 GARUVA;1;1;1;1;1;1;-;-;-;-
420590 GASPAR;10;10;10;10;10;10;10;10;10;10
420660 GUARUJA DO SUL;1;1;1;1;1;1;11;11;11;11
420690 IBIRAMA;13;13;13;13;13;13;13;13;13;13
420700 ICARA;20;20;20;20;20;20;20;20;20;20
420730 IMBITUBA;12;12;12;12;12;12;12;12;12;12
420750 INDAIAL;20;20;20;20;20;20;20;20;20;20
420760 IPIRA;2;2;2;2;2;2;2;2;2;2
420765 IPORA DO OESTE;1;1;1;1;1;1;1;1;1;1
420770 IPUMIRIM;1;1;1;1;1;1;1;1;1;1
420780 IRANI;1;1;1;1;1;1;1;1;1;1
420790 IRINEOPOLIS;3;3;3;3;3;3;3;3;3;3
420800 ITA;1;1;1;1;1;1;1;1;1;1
420820 ITAJAI;94;94;94;94;94;94;116;116;116;116
420840 ITAPIRANGA;5;5;5;5;5;5;5;5;5;5
420850 ITUPORANGA;10;10;10;10;10;10;10;10;10;10
420880 JAGUARUNA;2;2;2;2;2;2;2;2;2;2
420890 JARAGUA DO SUL;74;74;74;74;78;78;78;78;78;78
420900 JOACABA;27;27;27;27;47;92;92;92;92;92
420910 JOINVILLE;348;348;348;349;335;335;335;335;326;326
420930 LAGES;103;103;103;103;103;103;103;103;102;112
420940 LAGUNA;12;12;12;12;12;12;12;12;12;12
420960 LAURO MULLER;1;1;1;1;1;1;1;1;1;1
420985 LINDOIA DO SUL;1;1;1;1;1;1;1;1;1;1
421000 LUIZ ALVES;2;2;2;2;12;12;12;12;12;12
421010 MAFRA;63;63;63;63;65;65;65;65;65;65
421030 MAJOR VIEIRA;1;1;1;1;2;2;2;2;2;2
421050 MARAVILHA;11;11;11;11;11;11;11;11;11;11
421090 MODELO;1;1;1;1;1;1;1;1;1;1
421100 MONDAI;2;2;2;2;2;2;2;2;2;2
421105 MONTE CARLO;1;1;1;1;1;1;1;1;1;1
421120 MORRO DA FUMACA;2;2;2;2;2;2;2;2;2;2
421140 NOVA ERECHIM;1;1;1;1;1;1;1;1;1;1
421160 NOVA VENEZA;-;-;-;-;10;10;10;10;10;-
421200 PALMA SOLA;1;1;1;1;1;1;1;1;1;1
421210 PALMITOS;2;2;2;2;2;2;2;2;2;2
